GLOBALTIME, DELTATIME, ID, STATE, POS_x, POS_y, VEL_x, VEL_y, FR_x, FR_y, MASS, ROTATION(DEGREES), FRICTIONCOEF.., RESTITUTIONCOEF.., AIR DRAG COEF..,  use air resistance
2.457895, 0.018359, 0, 1, 24.578941, 19.695961, 10.000000, -14.136531, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
2.475630, 0.017735, 0, 1, 24.756290, 19.442162, 10.000000, -14.310689, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
2.493768, 0.018138, 0, 1, 24.937670, 19.179363, 10.000000, -14.488804, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
2.511299, 0.017531, 0, 1, 25.112980, 18.922342, 10.000000, -14.660958, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
2.528888, 0.017589, 0, 1, 25.288870, 18.661432, 10.000000, -14.833682, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
2.548406, 0.019518, 0, 1, 25.484051, 18.368168, 10.000000, -15.025349, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
2.566922, 0.018516, 0, 1, 25.669210, 18.086592, 10.000000, -15.207176, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
2.584642, 0.017720, 0, 1, 25.846411, 17.814037, 10.000000, -15.381186, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
2.603004, 0.018362, 0, 1, 26.030031, 17.528297, 10.000000, -15.561502, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
2.620814, 0.017810, 0, 1, 26.208132, 17.248032, 10.000000, -15.736396, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
2.638579, 0.017765, 0, 1, 26.385782, 16.965376, 10.000000, -15.910849, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
2.656970, 0.018391, 0, 1, 26.569693, 16.669437, 10.000000, -16.091448, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
2.674821, 0.017851, 0, 1, 26.748203, 16.379059, 10.000000, -16.266745, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
2.692680, 0.017859, 0, 1, 26.926794, 16.085419, 10.000000, -16.442120, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
2.710332, 0.017652, 0, 1, 27.103313, 15.792123, 10.000000, -16.615461, 0.000000, -98.199997, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 
