GLOBALTIME, DELTATIME, ID, STATE, POS_x, POS_y, VEL_x, VEL_y, FR_x, FR_y, MASS, ROTATION(DEGREES), FRICTIONCOEF.., RESTITUTIONCOEF.., AIR DRAG COEF..,  use air resistance
2.559102, 0.019402, 0, 1, 20.913509, 17.259342, 6.546716, -13.857148, -7.833649, -32.746838, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
2.579597, 0.020495, 0, 1, 21.047022, 16.972616, 6.514419, -13.990048, -7.879102, -32.422646, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
2.600904, 0.021307, 0, 1, 21.185104, 16.671618, 6.480645, -14.126752, -7.925526, -32.079529, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
2.623477, 0.022573, 0, 1, 21.330580, 16.349501, 6.444654, -14.269965, -7.972024, -31.722279, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
2.644652, 0.021175, 0, 1, 21.466326, 16.044523, 6.410693, -14.402704, -8.019323, -31.343346, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
2.663606, 0.018954, 0, 1, 21.587255, 15.769308, 6.380132, -14.520173, -8.061776, -30.987854, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
2.687191, 0.023585, 0, 1, 21.736830, 15.423438, 6.341933, -14.664843, -8.098169, -30.669842, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
2.709758, 0.022567, 0, 1, 21.879120, 15.089413, 6.305187, -14.801480, -8.141541, -30.273815, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
2.729935, 0.020177, 0, 1, 22.005674, 14.788329, 6.272174, -14.922120, -8.180874, -29.895329, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
2.749160, 0.019225, 0, 1, 22.125650, 14.499267, 6.240591, -15.035769, -8.214216, -29.557571, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
2.771420, 0.022261, 0, 1, 22.263756, 14.161657, 6.203885, -15.165935, -8.244412, -29.236320, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
2.796704, 0.025283, 0, 1, 22.419550, 13.774527, 6.162028, -15.311893, -8.277575, -28.864750, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
2.819991, 0.023287, 0, 1, 22.562143, 13.414874, 6.123312, -15.444366, -8.312881, -28.443497, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
2.841300, 0.021309, 0, 1, 22.691868, 13.083222, 6.087756, -15.563938, -8.343059, -28.056934, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
2.858751, 0.017451, 0, 1, 22.797596, 12.809929, 6.058547, -15.660633, -8.368712, -27.704575, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
2.880304, 0.021553, 0, 1, 22.927397, 12.469848, 6.022388, -15.778818, -8.388297, -27.417234, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
2.898904, 0.018600, 0, 1, 23.038832, 12.174489, 5.991100, -15.879493, -8.410920, -27.063160, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
2.923382, 0.024478, 0, 1, 23.184471, 11.782584, 5.949835, -16.010494, -8.428918, -26.759039, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
2.942865, 0.019483, 0, 1, 23.299749, 11.468651, 5.916906, -16.113209, -8.450703, -26.359886, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
